MSA,Origin (tooltip),label - RANK Immigrants Share,label - RANK Immigrants,RANK Immigrants Share,RANK Immigrants,Latitude (generated),Longitude (generated),Immigrant share,Immigrants,Round immigrants,Round total MSA population,Total MSA population
"New York-Newark-Jersey City, NY-NJ-PA",Lithuania,nd,nd,2,2,40.778,-73.7087,0.000232035,4648,5000,20031000,20031443
"Chicago-Naperville-Elgin, IL-IN-WI",Lithuania,st,st,1,1,41.703,-87.9363,0.001170711,11155,11000,9528000,9528396
