MSA,Origin (tooltip),label - RANK Immigrants Share,label - RANK Immigrants,RANK Immigrants Share,RANK Immigrants,Latitude (generated),Longitude (generated),Immigrant share,Immigrants,Round immigrants,Round total MSA population,Total MSA population
"New York-Newark-Jersey City, NY-NJ-PA",Belgium,st,st,1,1,40.778,-73.7087,0.000287398,5757,6000,20031000,20031443
"Los Angeles-Long Beach-Anaheim, CA",Belgium,nd,nd,2,2,34.0786,-118.3232,0.000155049,2045,2000,13189000,13189366
