MSA,Origin (tooltip),label - RANK Immigrants Share,label - RANK Immigrants,RANK Immigrants Share,RANK Immigrants,Latitude (generated),Longitude (generated),Immigrant share,Immigrants,Round immigrants,Round total MSA population,Total MSA population
"Sacramento--Roseville--Arden-Arcade, CA",Armenia,nd,rd,2,3,38.6673,-121.1593,0.001017595,2282,2000,2243000,2242542
"New York-Newark-Jersey City, NY-NJ-PA",Armenia,rd,nd,3,2,40.778,-73.7087,0.000194295,3892,4000,20031000,20031443
"Los Angeles-Long Beach-Anaheim, CA",Armenia,st,st,1,1,34.0786,-118.3232,0.004783323,63089,63000,13189000,13189366
