MSA,Origin (tooltip),label - RANK Immigrants Share,label - RANK Immigrants,RANK Immigrants Share,RANK Immigrants,Latitude (generated),Longitude (generated),Immigrant share,Immigrants,Round immigrants,Round total MSA population,Total MSA population
"New York-Newark-Jersey City, NY-NJ-PA",Macedonia,rd,st,3,1,40.778,-73.7087,0.000418642,8386,8000,20031000,20031443
"Detroit-Warren-Dearborn, MI",Macedonia,st,rd,1,3,42.6774,-83.3276,0.000622799,2676,3000,4297000,4296731
"Chicago-Naperville-Elgin, IL-IN-WI",Macedonia,nd,nd,2,2,41.703,-87.9363,0.000473217,4509,5000,9528000,9528396
