MSA,Origin (tooltip),label - RANK Immigrants Share,label - RANK Immigrants,RANK Immigrants Share,RANK Immigrants,Latitude (generated),Longitude (generated),Immigrant share,Immigrants,Round immigrants,Round total MSA population,Total MSA population
"Washington-Arlington-Alexandria, DC-VA-MD-WV",Sudan,st,st,1,1,38.8552,-77.5269,0.000681499,4097,4000,6012000,6011752
"New York-Newark-Jersey City, NY-NJ-PA",Sudan,rd,nd,3,2,40.778,-73.7087,0.000110277,2209,2000,20031000,20031443
"Dallas-Fort Worth-Arlington, TX",Sudan,nd,rd,2,3,32.744,-97.0689,0.000299549,2084,2000,6957000,6957123
