MSA,Origin (tooltip),label - RANK Immigrants Share,label - RANK Immigrants,RANK Immigrants Share,RANK Immigrants,Latitude (generated),Longitude (generated),Immigrant share,Immigrants,Round immigrants,Round total MSA population,Total MSA population
"San Francisco-Oakland-Hayward, CA",Sweden,st,rd,1,3,37.6888,-122.0651,0.000568429,2602,3000,4578000,4577530
"New York-Newark-Jersey City, NY-NJ-PA",Sweden,rd,st,3,1,40.778,-73.7087,0.000253302,5074,5000,20031000,20031443
"Los Angeles-Long Beach-Anaheim, CA",Sweden,nd,nd,2,2,34.0786,-118.3232,0.000343004,4524,5000,13189000,13189366
