MSA,Origin (tooltip),label - RANK Immigrants Share,label - RANK Immigrants,RANK Immigrants Share,RANK Immigrants,Latitude (generated),Longitude (generated),Immigrant share,Immigrants,Round immigrants,Round total MSA population,Total MSA population
"Washington-Arlington-Alexandria, DC-VA-MD-WV",Afghanistan,st,st,1,1,38.8552,-77.5269,0.001968145,11832,12000,6012000,6011752
"San Francisco-Oakland-Hayward, CA",Afghanistan,rd,nd,3,2,37.6888,-122.0651,0.001773227,8117,8000,4578000,4577530
"San Diego-Carlsbad, CA",Afghanistan,th,th,4,6,33.0164,-116.7305,0.000872637,2839,3000,3253000,3253356
"Sacramento--Roseville--Arden-Arcade, CA",Afghanistan,nd,th,2,5,38.6673,-121.1593,0.001805986,4050,4000,2243000,2242542
"Riverside-San Bernardino-Ontario, CA",Afghanistan,th,th,5,7,34.6177,-116.0501,0.000467200,2070,2000,4431000,4430646
"New York-Newark-Jersey City, NY-NJ-PA",Afghanistan,th,rd,7,3,40.778,-73.7087,0.000373663,7485,7000,20031000,20031443
"Los Angeles-Long Beach-Anaheim, CA",Afghanistan,th,th,6,4,34.0786,-118.3232,0.000412908,5446,5000,13189000,13189366
