MSA,Origin (tooltip),label - RANK Immigrants Share,label - RANK Immigrants,RANK Immigrants Share,RANK Immigrants,Latitude (generated),Longitude (generated),Immigrant share,Immigrants,Round immigrants,Round total MSA population,Total MSA population
"Washington-Arlington-Alexandria, DC-VA-MD-WV",Bolivia,st,st,1,1,38.8552,-77.5269,0.005406078,32500,33000,6012000,6011752
"New York-Newark-Jersey City, NY-NJ-PA",Bolivia,rd,nd,3,2,40.778,-73.7087,0.000361432,7240,7000,20031000,20031443
"Miami-Fort Lauderdale-West Palm Beach, FL",Bolivia,nd,rd,2,3,26.0551,-80.4596,0.001035270,6136,6000,5927000,5926955
"Los Angeles-Long Beach-Anaheim, CA",Bolivia,th,th,5,4,34.0786,-118.3232,0.000336028,4432,4000,13189000,13189366
"Houston-The Woodlands-Sugar Land, TX",Bolivia,th,th,4,5,29.6976,-95.3147,0.000338753,2196,2000,6483000,6482592
