MSA,Origin (tooltip),label - RANK Immigrants Share,label - RANK Immigrants,RANK Immigrants Share,RANK Immigrants,Latitude (generated),Longitude (generated),Immigrant share,Immigrants,Round immigrants,Round total MSA population,Total MSA population
"New York-Newark-Jersey City, NY-NJ-PA",Serbia,nd,nd,2,2,40.778,-73.7087,0.000268977,5388,5000,20031000,20031443
"Chicago-Naperville-Elgin, IL-IN-WI",Serbia,st,st,1,1,41.703,-87.9363,0.000765396,7293,7000,9528000,9528396
