MSA,Origin (tooltip),label - RANK Immigrants Share,label - RANK Immigrants,RANK Immigrants Share,RANK Immigrants,Latitude (generated),Longitude (generated),Immigrant share,Immigrants,Round immigrants,Round total MSA population,Total MSA population
"Seattle-Tacoma-Bellevue, WA",Belarus,rd,th,3,4,47.5137,-121.885,0.000585112,2148,2000,3671000,3671095
"Sacramento--Roseville--Arden-Arcade, CA",Belarus,st,th,1,5,38.6673,-121.1593,0.000935545,2098,2000,2243000,2242542
"New York-Newark-Jersey City, NY-NJ-PA",Belarus,nd,st,2,1,40.778,-73.7087,0.000770539,15435,15000,20031000,20031443
"Los Angeles-Long Beach-Anaheim, CA",Belarus,th,rd,5,3,34.0786,-118.3232,0.000190532,2513,3000,13189000,13189366
"Chicago-Naperville-Elgin, IL-IN-WI",Belarus,th,nd,4,2,41.703,-87.9363,0.000484132,4613,5000,9528000,9528396
